,host_response_time,host_response_rate,host_is_superhost,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,amenities_%
204,0,0,0,51.21607,4.40029,2,1.0,1,2.0,47.00,0.0,1,0,0,0,0,0,0,0,1,14.285714285714285
205,1,100,1,51.2142,4.42656,2,1.5,1,2.0,56.00,97.0,0,0,1,0,0,0,0,0,1,57.14285714285714
206,0,0,0,51.20117,4.40684,2,1.0,1,1.0,105.00,0.0,1,0,0,0,0,0,0,0,1,50.0
207,1,100,1,51.22061,4.43441,4,1.5,2,2.0,41.00,98.0,0,0,1,0,0,0,0,0,1,57.14285714285714
208,0,0,0,51.22045,4.40685,1,1.0,1,1.0,30.00,20.0,0,0,1,0,0,0,0,0,1,35.714285714285715
209,2,100,0,51.22137,4.3876599999999994,4,1.0,1,1.0,89.00,93.0,1,0,0,0,0,0,0,0,1,50.0
210,0,0,0,51.226079999999996,4.4037,2,2.0,1,1.0,95.00,100.0,1,0,0,0,0,0,0,0,1,50.0
211,1,100,0,51.22376,4.41753,2,1.5,1,1.0,69.00,100.0,1,0,0,0,0,0,0,0,1,71.42857142857143
212,2,88,1,51.209140000000005,4.41327,10,3.5,6,8.0,450.00,99.0,1,0,0,0,0,0,0,0,1,57.14285714285714
213,1,100,1,51.21614,4.42675,1,1.5,1,1.0,38.00,98.0,0,0,1,0,0,0,0,0,1,57.14285714285714
214,3,60,0,51.17329,4.39577,5,1.0,2,4.0,95.00,92.0,1,0,0,0,0,0,0,0,1,50.0
215,0,0,0,51.22079,4.40573,2,1.0,1,1.0,45.00,91.0,0,0,1,0,0,0,0,0,1,35.714285714285715
216,3,67,0,51.20248,4.394769999999999,2,1.0,1,1.0,55.00,93.0,1,0,0,0,0,0,0,0,1,28.57142857142857
217,1,100,1,51.21841,4.40683,2,1.0,1,1.0,86.00,97.0,1,0,0,0,0,0,0,0,1,50.0
218,3,86,0,51.23095,4.40589,3,1.0,1,2.0,63.00,84.0,1,0,0,0,0,0,0,0,1,35.714285714285715
219,1,100,1,51.21458,4.42861,1,1.5,1,1.0,49.00,100.0,0,0,1,0,0,0,0,0,1,57.14285714285714
220,0,0,0,51.2321,4.42467,2,1.0,1,1.0,52.00,99.0,1,0,0,0,0,0,0,0,1,28.57142857142857
221,1,100,0,51.219429999999996,4.40296,2,1.0,1,1.0,60.00,88.0,1,0,0,0,0,0,0,0,1,42.857142857142854
222,1,90,0,51.22135,4.42978,2,1.0,1,1.0,35.00,89.0,0,0,1,0,0,0,0,0,1,35.714285714285715
223,1,90,0,51.22018,4.42919,2,1.0,1,1.0,60.00,91.0,1,0,0,0,0,0,0,0,1,42.857142857142854
224,1,100,0,51.20697,4.38598,2,1.0,1,1.0,48.00,90.0,1,0,0,0,0,0,0,0,1,42.857142857142854
225,0,0,1,51.22228,4.44065,2,1.0,1,1.0,46.00,93.0,0,0,1,0,0,0,0,0,1,57.14285714285714
226,3,100,0,51.210190000000004,4.40555,4,1.0,2,3.0,60.00,100.0,1,0,0,0,0,0,0,0,1,50.0
227,1,90,0,51.2115,4.39879,2,1.0,1,1.0,86.00,99.0,1,0,0,0,0,0,0,0,1,50.0
228,1,100,0,51.189859999999996,4.42491,3,1.0,0,2.0,55.00,86.0,1,0,0,0,0,0,0,0,1,21.428571428571427
229,1,90,0,51.22121,4.43052,2,1.0,1,1.0,25.00,92.0,0,0,1,0,0,0,0,0,1,50.0
230,1,100,1,51.21627,4.42655,2,1.5,1,1.0,45.00,97.0,0,0,1,0,0,0,0,0,1,57.14285714285714
231,0,0,0,51.20681,4.397869999999999,1,1.0,1,1.0,25.00,0.0,0,0,1,0,0,0,0,0,1,21.428571428571427
232,0,0,0,51.21098,4.39578,4,1.5,3,4.0,95.00,83.0,1,0,0,0,0,0,0,0,1,21.428571428571427
233,1,100,0,51.2176,4.40089,5,1.5,2,3.0,80.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
234,0,0,0,51.22627,4.41291,1,1.0,1,1.0,28.00,0.0,0,0,1,0,0,0,0,0,1,0.0
235,1,100,0,51.2238,4.42055,2,1.0,1,1.0,49.00,94.0,1,0,0,0,0,0,0,0,1,35.714285714285715
236,1,100,0,51.1998,4.43277,16,2.0,1,20.0,33.00,72.0,0,1,0,0,0,0,0,0,1,42.857142857142854
237,1,100,0,51.20097,4.43159,16,0.0,4,16.0,1150.00,70.0,0,0,1,0,0,0,0,0,1,35.714285714285715
238,0,0,0,51.21182,4.4339,2,1.0,1,1.0,40.00,90.0,1,0,0,0,0,0,0,0,1,35.714285714285715
239,1,100,0,51.22375,4.4216,2,1.0,1,1.0,52.00,92.0,1,0,0,0,0,0,0,0,1,57.14285714285714
240,1,100,1,51.22077,4.41521,3,1.0,1,2.0,50.00,94.0,1,0,0,0,0,0,0,0,1,35.714285714285715
241,0,0,0,51.2005,4.4025300000000005,2,3.5,1,1.0,34.00,80.0,0,0,1,0,0,0,0,0,1,21.428571428571427
242,1,100,1,51.20915,4.45426,2,2.0,1,1.0,42.00,98.0,0,0,1,0,0,0,0,0,1,28.57142857142857
243,2,100,1,51.23267,4.421819999999999,4,1.0,2,2.0,75.00,96.0,1,0,0,0,0,0,0,0,1,57.14285714285714
244,1,100,1,51.2208,4.42289,4,1.0,2,2.0,96.00,97.0,1,0,0,0,0,0,0,0,1,42.857142857142854
245,2,100,1,51.22023,4.42385,2,1.5,0,1.0,56.00,93.0,1,0,0,0,0,0,0,0,1,57.14285714285714
246,0,0,0,51.19645,4.4634,2,1.5,1,1.0,99.00,0.0,0,0,1,0,0,0,0,0,1,42.857142857142854
247,1,100,0,51.20037,4.43316,6,1.0,4,5.0,44.00,70.0,0,0,1,0,0,0,0,0,1,57.14285714285714
248,0,0,0,51.22136,4.403630000000001,2,1.0,1,1.0,87.00,89.0,1,0,0,0,0,0,0,0,1,14.285714285714285
249,0,0,0,51.2077,4.4152,2,1.0,1,1.0,100.00,0.0,1,0,0,0,0,0,1,0,0,28.57142857142857
250,0,0,0,51.221579999999996,4.4074599999999995,2,1.0,0,1.0,39.00,78.0,1,0,0,0,0,0,1,0,0,42.857142857142854
251,2,100,1,51.21028,4.39586,3,1.0,2,2.0,91.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
252,2,100,1,51.21097,4.40203,3,1.0,1,1.0,28.00,98.0,0,0,1,0,0,0,0,0,1,35.714285714285715
253,2,100,1,51.209990000000005,4.39749,1,1.5,1,1.0,36.00,97.0,0,0,1,0,0,0,0,0,1,42.857142857142854
254,2,100,0,51.2184,4.4435199999999995,2,1.0,1,1.0,60.00,96.0,1,0,0,0,0,0,0,0,1,42.857142857142854
255,0,0,0,51.20653,4.43204,2,1.0,1,1.0,40.00,90.0,0,0,1,0,0,0,0,0,1,7.142857142857142
256,0,0,0,51.21649,4.41314,2,1.0,1,1.0,50.00,100.0,1,0,0,0,0,0,0,1,0,50.0
257,2,96,1,51.19558,4.38933,10,2.5,5,10.0,50.00,94.0,1,0,0,0,0,0,0,0,1,64.28571428571429
258,0,0,0,51.21859,4.43851,1,1.0,1,1.0,24.00,90.0,0,0,1,0,0,0,0,0,1,21.428571428571427
259,0,0,0,51.207209999999996,4.42028,2,1.0,1,1.0,53.00,95.0,1,0,0,0,0,0,0,0,1,28.57142857142857
260,1,100,0,51.19786,4.40675,2,1.0,1,1.0,69.00,87.0,1,0,0,0,0,0,0,0,1,42.857142857142854
261,2,100,0,51.21334,4.43175,6,3.0,3,3.0,500.00,98.0,1,0,0,0,0,0,0,0,1,57.14285714285714
262,1,100,1,51.212790000000005,4.42732,2,1.0,1,1.0,62.00,98.0,1,0,0,0,0,0,0,0,1,50.0
263,1,100,0,51.21792,4.41423,2,1.0,1,2.0,75.00,87.0,0,0,1,0,0,0,0,0,1,35.714285714285715
264,2,100,0,51.22374,4.40567,2,1.0,1,1.0,69.00,96.0,1,0,0,0,0,0,0,0,1,28.57142857142857
265,1,100,1,51.22455,4.40301,2,1.0,1,1.0,75.00,97.0,1,0,0,0,0,0,0,0,1,57.14285714285714
266,2,100,1,51.21626,4.39674,2,1.5,1,1.0,75.00,96.0,1,0,0,0,0,0,0,0,1,50.0
267,0,0,0,51.21382,4.442419999999999,1,1.0,1,1.0,29.00,89.0,0,0,1,0,0,0,0,0,1,42.857142857142854
268,2,100,0,51.211090000000006,4.38933,4,2.0,2,2.0,120.00,97.0,1,0,0,0,0,0,0,0,1,64.28571428571429
269,3,80,1,51.2238,4.4023900000000005,10,2.0,3,9.0,275.00,96.0,1,0,0,0,0,0,0,0,1,50.0
270,4,0,0,51.194309999999994,4.41833,5,1.0,3,5.0,80.00,92.0,1,0,0,0,0,0,0,0,1,21.428571428571427
271,0,0,0,51.22071,4.40584,2,1.0,1,2.0,60.00,89.0,0,0,1,0,0,0,0,0,1,28.57142857142857
272,3,100,1,51.20128,4.39721,2,0.5,1,1.0,38.00,93.0,0,0,1,0,0,0,0,0,1,35.714285714285715
273,0,0,0,51.21212,4.4079,2,1.0,0,1.0,75.00,91.0,1,0,0,0,0,0,0,0,1,35.714285714285715
274,0,0,0,51.21548,4.41439,2,1.0,0,1.0,45.00,68.0,1,0,0,0,0,0,0,0,1,35.714285714285715
275,1,100,1,51.22265,4.4044,2,1.0,1,2.0,50.00,95.0,1,0,0,0,0,0,0,0,1,42.857142857142854
276,0,0,0,51.206590000000006,4.40625,1,2.0,1,1.0,30.00,80.0,0,0,1,0,0,0,0,0,1,28.57142857142857
277,2,100,0,51.20531,4.4208300000000005,4,1.0,2,2.0,171.00,93.0,1,0,0,0,0,0,0,0,1,42.857142857142854
278,1,97,0,51.21096,4.4419699999999995,6,0.5,1,4.0,36.00,91.0,1,0,0,0,0,0,0,0,1,35.714285714285715
279,3,100,0,51.18526,4.385280000000001,3,1.0,2,2.0,40.00,0.0,0,0,1,0,0,0,0,0,1,64.28571428571429
280,2,100,0,51.20373,4.4055800000000005,2,1.0,1,1.0,46.00,97.0,0,0,1,0,0,0,0,0,1,28.57142857142857
281,1,100,0,51.218109999999996,4.39383,2,1.0,1,1.0,43.00,89.0,0,0,1,0,0,0,0,0,1,21.428571428571427
282,0,0,0,51.214729999999996,4.40224,2,1.0,1,1.0,33.00,0.0,0,0,1,0,0,0,0,0,1,14.285714285714285
283,0,0,0,51.2204,4.42643,2,1.0,1,1.0,20.00,80.0,0,0,1,0,0,0,0,0,1,35.714285714285715
284,1,100,0,51.22361,4.4035,3,1.0,1,1.0,58.00,95.0,1,0,0,0,0,0,0,0,1,42.857142857142854
285,1,100,1,51.20984,4.45306,1,2.0,1,1.0,35.00,97.0,0,0,1,0,0,0,0,0,1,35.714285714285715
286,1,100,1,51.28618,4.4196599999999995,2,1.0,1,1.0,24.00,95.0,0,0,1,0,0,0,0,0,1,35.714285714285715
287,0,0,0,51.21342,4.39096,5,1.0,2,4.0,79.00,100.0,1,0,0,0,0,0,0,0,1,57.14285714285714
288,0,0,0,51.20702,4.43058,1,1.0,1,1.0,38.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
289,0,0,0,51.22651,4.42413,2,1.5,1,1.0,30.00,95.0,0,0,1,0,0,0,0,0,1,35.714285714285715
290,1,100,1,51.22846,4.40489,2,1.0,1,2.0,93.00,93.0,1,0,0,0,0,0,0,0,1,42.857142857142854
291,4,0,0,51.20898,4.406680000000001,2,1.0,1,1.0,70.00,98.0,1,0,0,0,0,0,0,0,1,50.0
292,1,100,0,51.21777,4.415769999999999,2,1.0,0,1.0,48.00,94.0,1,0,0,0,0,0,0,0,1,35.714285714285715
293,0,0,0,51.22082,4.41018,4,1.0,1,2.0,50.00,87.0,1,0,0,0,0,0,0,0,1,50.0
294,1,100,0,51.22459,4.4245,4,1.0,1,1.0,50.00,89.0,1,0,0,0,0,0,0,0,1,42.857142857142854
295,0,0,0,51.209509999999995,4.43701,2,1.0,1,1.0,60.00,100.0,0,0,1,0,0,0,0,0,1,42.857142857142854
296,1,100,1,51.223279999999995,4.41895,4,1.0,1,3.0,50.00,97.0,1,0,0,0,0,0,0,0,1,50.0
297,1,100,1,51.2135,4.40549,5,1.0,2,3.0,80.00,97.0,1,0,0,0,0,0,0,0,1,50.0
298,2,100,1,51.19467,4.42046,13,3.0,5,8.0,350.00,98.0,1,0,0,0,0,0,0,0,1,42.857142857142854
299,1,100,0,51.21008,4.40944,3,1.5,1,1.0,70.00,94.0,1,0,0,0,0,0,0,0,1,42.857142857142854
300,3,67,0,51.19951,4.42178,2,1.0,1,1.0,70.00,93.0,1,0,0,0,0,0,0,0,1,42.857142857142854
301,3,89,0,51.3494,4.34242,16,8.0,8,16.0,400.00,93.0,1,0,0,0,0,0,0,0,1,64.28571428571429
302,3,100,1,51.207809999999995,4.39219,2,1.0,1,1.0,75.00,96.0,1,0,0,0,0,0,0,0,1,57.14285714285714
303,1,100,1,51.22394,4.40172,2,1.0,0,1.0,60.00,96.0,1,0,0,0,0,0,0,0,1,57.14285714285714
304,0,0,0,51.22785,4.429069999999999,2,1.0,1,1.0,54.00,95.0,1,0,0,0,0,0,0,0,1,42.857142857142854
305,1,100,1,51.21033,4.39749,2,1.5,1,1.0,98.00,98.0,1,0,0,0,0,0,0,0,1,57.14285714285714
306,2,100,0,51.207879999999996,4.3868599999999995,4,2.5,2,2.0,140.00,99.0,1,0,0,0,0,0,0,0,1,50.0
307,1,97,0,51.21518,4.40874,2,1.0,1,1.0,85.00,91.0,1,0,0,0,0,0,0,0,1,35.714285714285715
308,2,90,1,51.21697,4.42542,2,1.0,1,1.0,79.00,96.0,1,0,0,0,0,0,0,0,1,42.857142857142854
309,3,60,0,51.21043,4.39652,2,1.0,1,1.0,72.00,96.0,1,0,0,0,0,0,0,0,1,42.857142857142854
310,1,100,1,51.2082,4.38983,2,1.0,1,1.0,69.00,94.0,1,0,0,0,0,0,0,0,1,50.0
311,0,0,0,51.2082,4.38949,2,1.0,1,1.0,100.00,96.0,1,0,0,0,0,0,0,0,1,50.0
312,1,100,0,51.22722,4.4219599999999994,1,1.5,1,1.0,25.00,87.0,0,0,1,0,0,0,0,0,1,14.285714285714285
313,1,100,1,51.22625,4.42009,2,1.0,1,1.0,65.00,95.0,1,0,0,0,0,0,0,0,1,35.714285714285715
314,0,0,1,51.20921,4.425330000000001,2,1.0,1,1.0,65.00,96.0,1,0,0,0,0,0,0,0,1,57.14285714285714
315,1,100,1,51.22224,4.40367,5,2.0,2,5.0,130.00,96.0,1,0,0,0,0,0,0,0,1,35.714285714285715
316,0,0,0,51.22123,4.4286900000000005,1,1.0,1,1.0,20.00,0.0,0,0,1,0,0,0,0,0,1,21.428571428571427
317,1,67,0,51.22136,4.4332400000000005,2,1.0,1,1.0,65.00,88.0,1,0,0,0,0,0,0,0,1,42.857142857142854
318,3,100,0,51.1963,4.405469999999999,2,1.0,1,1.0,72.00,90.0,1,0,0,0,0,0,0,0,1,28.57142857142857
319,1,100,0,51.21358,4.4280800000000005,2,1.0,1,1.0,44.00,94.0,0,0,1,0,0,0,0,0,1,28.57142857142857
320,2,100,0,51.22182,4.4055,8,1.0,3,7.0,210.00,73.0,1,0,0,0,0,0,0,0,1,42.857142857142854
321,2,100,0,51.22293,4.403490000000001,4,1.0,2,3.0,95.00,79.0,1,0,0,0,0,0,0,0,1,28.57142857142857
322,0,0,0,51.21137,4.39912,2,1.0,1,1.0,75.00,95.0,1,0,0,0,0,0,0,0,1,35.714285714285715
323,3,100,0,51.19979,4.39705,3,1.0,1,2.0,80.00,97.0,1,0,0,0,0,0,0,0,1,42.857142857142854
324,2,100,1,51.22198,4.421130000000001,4,1.0,2,2.0,50.00,96.0,0,0,1,0,0,0,0,0,1,42.857142857142854
325,0,0,0,51.21228,4.46266,4,1.0,1,1.0,64.00,90.0,1,0,0,0,0,0,0,0,1,64.28571428571429
326,0,0,0,51.28335,4.41879,2,1.0,1,1.0,109.00,0.0,0,0,1,0,0,0,0,0,1,42.857142857142854
327,0,0,0,51.20851,4.40583,2,1.0,1,1.0,15.00,0.0,0,0,1,0,0,0,0,0,1,50.0
328,1,100,1,51.199329999999996,4.39617,2,1.0,1,1.0,70.00,97.0,1,0,0,0,0,0,0,0,1,57.14285714285714
329,1,100,0,51.22088,4.40203,2,1.0,0,1.0,52.00,91.0,1,0,0,0,0,0,0,0,1,28.57142857142857
330,1,100,0,51.2195,4.42151,2,1.0,1,2.0,63.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
331,2,100,1,51.21702,4.43538,2,0.5,1,1.0,50.00,98.0,0,0,1,0,0,0,0,0,1,28.57142857142857
332,0,0,0,51.21179,4.40615,2,1.0,1,1.0,105.00,0.0,1,0,0,0,0,0,0,0,1,57.14285714285714
333,2,100,0,51.223929999999996,4.41956,4,1.0,2,4.0,60.00,83.0,1,0,0,0,0,0,0,0,1,50.0
334,1,100,0,51.2271,4.40262,2,1.0,1,2.0,80.00,97.0,0,0,1,0,0,0,0,0,1,50.0
335,2,100,0,51.21233,4.39235,8,3.0,4,6.0,298.00,91.0,1,0,0,0,0,0,0,0,1,71.42857142857143
336,2,100,0,51.221740000000004,4.40493,6,1.0,3,5.0,225.00,79.0,1,0,0,0,0,0,0,0,1,28.57142857142857
337,2,100,1,51.21671,4.43478,1,0.5,1,1.0,35.00,97.0,0,0,1,0,0,0,0,0,1,21.428571428571427
338,3,80,1,51.22572,4.41758,1,1.0,1,0.0,25.00,98.0,0,0,1,0,0,0,0,0,1,35.714285714285715
339,0,0,0,51.211290000000005,4.40431,2,1.0,1,1.0,70.00,97.0,1,0,0,0,0,0,0,0,1,35.714285714285715
340,1,100,1,51.20127,4.44463,6,1.0,2,2.0,95.00,98.0,1,0,0,0,0,0,0,0,1,35.714285714285715
341,0,0,0,51.19948,4.41174,2,1.5,1,1.0,25.00,95.0,0,0,1,0,0,0,0,0,1,28.57142857142857
342,0,0,0,51.23537,4.41257,4,1.0,2,2.0,100.00,80.0,1,0,0,0,0,0,0,0,1,42.857142857142854
343,0,0,0,51.25185,4.456,3,1.0,1,1.0,30.00,90.0,1,0,0,0,0,0,0,0,1,57.14285714285714
344,0,0,0,51.22773,4.46964,2,1.0,1,1.0,39.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
345,1,100,0,51.2116,4.39663,4,1.0,2,2.0,100.00,96.0,1,0,0,0,0,0,0,0,1,42.857142857142854
346,1,100,1,51.22065,4.41495,4,1.5,1,3.0,62.00,98.0,1,0,0,0,0,0,0,0,1,42.857142857142854
347,1,100,0,51.22573,4.41056,3,1.5,1,3.0,34.00,88.0,0,0,1,0,0,0,0,0,1,42.857142857142854
348,1,100,0,51.22583,4.40876,2,1.5,1,2.0,34.00,87.0,0,0,1,0,0,0,0,0,1,42.857142857142854
349,0,0,0,51.20962,4.422969999999999,4,1.0,3,4.0,90.00,100.0,1,0,0,0,0,0,0,0,1,50.0
350,3,67,0,51.21116,4.41155,3,1.0,1,1.0,34.00,78.0,1,0,0,0,0,0,0,0,1,50.0
351,0,0,0,51.22287,4.40941,2,1.0,1,2.0,55.00,88.0,1,0,0,0,0,0,0,0,1,50.0
352,1,100,0,51.20128,4.43328,16,1.5,1,40.0,44.00,83.0,0,1,0,0,0,0,0,0,1,50.0
353,1,100,0,51.19986,4.43176,16,2.0,4,16.0,60.00,0.0,0,0,1,0,0,0,0,0,1,50.0
354,0,0,0,51.22085,4.41057,2,1.0,1,1.0,70.00,80.0,1,0,0,0,0,0,0,0,1,14.285714285714285
355,1,100,0,51.22614,4.412030000000001,4,1.0,1,0.0,28.00,86.0,0,0,1,0,0,0,0,0,1,42.857142857142854
356,1,100,0,51.227309999999996,4.40983,4,1.5,1,3.0,34.00,87.0,0,0,1,0,0,0,0,0,1,50.0
357,1,100,0,51.22531,4.40952,2,1.5,1,1.0,36.00,87.0,0,0,1,0,0,0,0,0,1,42.857142857142854
358,1,100,0,51.22019,4.40334,6,1.5,1,6.0,159.00,93.0,1,0,0,0,0,0,0,0,1,50.0
359,0,0,0,51.20937,4.39018,2,1.0,1,1.0,75.00,87.0,1,0,0,0,0,0,0,0,1,42.857142857142854
360,0,0,0,51.18098,4.42446,3,1.0,1,1.0,45.00,90.0,1,0,0,0,0,0,0,0,1,35.714285714285715
361,1,100,1,51.21225,4.4051800000000005,4,1.0,2,4.0,80.00,97.0,1,0,0,0,0,0,0,0,1,57.14285714285714
362,1,100,0,51.2246,4.41303,2,0.5,1,2.0,65.00,91.0,0,0,1,0,0,0,0,0,1,35.714285714285715
363,1,100,0,51.218509999999995,4.42561,6,2.0,3,3.0,160.00,87.0,1,0,0,0,0,0,0,0,1,28.57142857142857
364,1,100,1,51.21007,4.43047,4,1.0,1,1.0,49.00,98.0,1,0,0,0,0,0,0,0,1,50.0
365,4,40,0,51.22232,4.43674,2,1.0,1,1.0,25.00,93.0,0,0,1,0,0,0,0,0,1,21.428571428571427
366,0,0,0,51.230579999999996,4.4044,3,1.0,2,2.0,120.00,98.0,1,0,0,0,0,0,0,0,1,57.14285714285714
367,1,100,1,51.224790000000006,4.4038,4,1.0,1,1.0,75.00,96.0,1,0,0,0,0,0,0,0,1,50.0
368,0,0,0,51.25708,4.45322,4,1.0,2,2.0,70.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
369,0,0,0,51.22198,4.40661,2,1.0,1,1.0,29.00,0.0,0,0,1,0,0,0,0,0,1,50.0
370,4,0,0,51.21911,4.42406,6,1.0,3,3.0,159.00,89.0,1,0,0,0,0,0,0,0,1,42.857142857142854
371,1,100,1,51.21559,4.42876,2,1.0,1,1.0,130.00,95.0,1,0,0,0,0,0,0,0,1,42.857142857142854
372,2,90,0,51.2213,4.412719999999999,2,1.0,1,1.0,48.00,96.0,0,0,1,0,0,0,0,1,0,35.714285714285715
373,0,0,0,51.21131,4.43845,6,1.5,2,2.0,129.00,95.0,1,0,0,0,0,0,0,0,1,42.857142857142854
374,1,100,1,51.214259999999996,4.4288,7,1.5,4,5.0,110.00,100.0,0,0,1,0,0,0,0,0,1,50.0
375,1,100,0,51.23126,4.42828,2,1.0,1,1.0,50.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
376,2,100,1,51.22014,4.40545,2,1.0,1,1.0,60.00,98.0,0,0,1,0,0,0,0,0,1,42.857142857142854
377,2,100,1,51.22203,4.40495,3,1.0,1,1.0,60.00,98.0,0,0,1,0,0,0,0,0,1,35.714285714285715
378,1,100,0,51.231,4.41345,4,1.5,2,2.0,150.00,94.0,1,0,0,0,0,0,0,0,1,50.0
379,2,100,0,51.20753,4.40934,6,1.0,2,6.0,85.00,97.0,1,0,0,0,0,0,0,0,1,71.42857142857143
380,1,100,0,51.219390000000004,4.40344,6,1.0,2,4.0,155.00,94.0,1,0,0,0,0,0,0,0,1,50.0
381,1,100,0,51.20364,4.398540000000001,2,1.0,1,1.0,40.00,0.0,1,0,0,0,0,0,0,0,1,57.14285714285714
382,1,100,0,51.195040000000006,4.41447,16,2.0,1,8.0,39.00,76.0,0,0,0,1,0,0,0,0,1,50.0
383,2,100,0,51.20817,4.40014,4,1.5,2,4.0,160.00,98.0,1,0,0,0,0,0,0,0,1,42.857142857142854
384,1,100,1,51.22237,4.4026,3,1.0,1,2.0,30.00,97.0,0,0,1,0,0,0,0,0,1,28.57142857142857
385,1,100,0,51.202870000000004,4.39347,4,1.5,1,1.0,59.00,96.0,1,0,0,0,0,0,0,0,1,64.28571428571429
386,0,0,0,51.21032,4.39953,1,1.0,1,1.0,68.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
387,1,100,1,51.21805,4.39979,5,1.0,1,2.0,60.00,100.0,1,0,0,0,0,0,0,0,1,71.42857142857143
388,1,100,1,51.21813,4.40057,4,1.0,1,2.0,60.00,97.0,1,0,0,0,0,0,0,0,1,50.0
389,1,90,0,51.21815,4.41903,4,1.0,2,2.0,85.00,87.0,1,0,0,0,0,0,0,0,1,42.857142857142854
390,1,90,0,51.21905,4.4179900000000005,4,1.0,2,2.0,81.00,82.0,1,0,0,0,0,0,0,0,1,28.57142857142857
391,0,0,0,51.21683,4.431430000000001,4,1.0,1,1.0,49.00,94.0,1,0,0,0,0,0,0,0,1,42.857142857142854
392,1,90,0,51.21801,4.41766,4,1.0,2,2.0,83.00,83.0,1,0,0,0,0,0,0,0,1,35.714285714285715
393,1,90,0,51.217690000000005,4.4179,4,1.0,2,2.0,81.00,86.0,1,0,0,0,0,0,0,0,1,28.57142857142857
394,0,0,0,51.213770000000004,4.44241,4,1.0,2,3.0,70.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
395,2,100,1,51.21333,4.43093,2,1.5,1,1.0,72.00,100.0,1,0,0,0,0,0,0,0,1,50.0
396,0,0,0,51.21291,4.39685,2,1.0,1,1.0,63.00,93.0,0,0,1,0,0,0,0,0,1,50.0
397,2,100,0,51.22202,4.4093599999999995,4,1.0,1,1.0,65.00,94.0,1,0,0,0,0,0,0,0,1,35.714285714285715
398,2,100,0,51.20255,4.39935,2,1.0,1,1.0,26.00,80.0,0,0,1,0,0,0,0,1,0,21.428571428571427
399,1,100,1,51.21894,4.4017,5,1.0,1,2.0,60.00,95.0,1,0,0,0,0,0,0,0,1,64.28571428571429
400,3,90,0,51.221379999999996,4.39954,2,1.0,1,1.0,89.00,96.0,1,0,0,0,0,0,0,0,1,42.857142857142854
401,2,90,0,51.22486,4.42097,3,1.5,1,1.0,42.00,94.0,0,0,1,0,0,0,0,0,1,28.57142857142857
402,3,100,0,51.20843,4.39661,4,1.0,2,2.0,94.00,0.0,0,0,1,0,0,0,0,0,1,64.28571428571429
403,3,100,0,51.22139,4.40846,2,1.0,1,1.0,75.00,100.0,1,0,0,0,0,0,0,0,1,50.0
404,0,0,0,51.208729999999996,4.43312,2,1.0,1,1.0,35.00,92.0,0,0,1,0,0,0,0,0,1,57.14285714285714
405,0,0,0,51.218309999999995,4.42553,2,1.0,1,1.0,29.00,0.0,0,0,1,0,0,0,0,0,1,14.285714285714285
406,2,100,0,51.20966,4.38592,4,2.5,2,3.0,80.00,95.0,1,0,0,0,0,0,0,0,1,64.28571428571429
407,0,0,0,51.20897,4.40488,4,1.0,2,2.0,95.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
408,1,100,0,51.20071,4.43299,16,2.0,4,8.0,380.00,77.0,0,0,1,0,0,0,0,0,1,50.0
409,3,100,1,51.22031,4.3768400000000005,2,2.0,1,2.0,40.00,97.0,0,0,1,0,0,0,0,0,1,35.714285714285715
410,0,0,0,51.202729999999995,4.4458400000000005,3,1.0,1,2.0,70.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
411,1,100,1,51.203590000000005,4.42284,2,1.0,1,1.0,100.00,99.0,1,0,0,0,0,0,0,0,1,57.14285714285714
412,0,0,0,51.226209999999995,4.404669999999999,2,1.0,0,1.0,60.00,80.0,1,0,0,0,0,0,0,0,1,35.714285714285715
413,2,100,0,51.21622,4.41184,2,1.0,1,1.0,100.00,90.0,1,0,0,0,0,0,0,0,1,35.714285714285715
414,0,0,0,51.25541,4.4599,3,2.5,2,3.0,90.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
415,2,90,0,51.21826,4.418740000000001,8,2.0,3,3.0,108.00,95.0,1,0,0,0,0,0,0,0,1,50.0
416,2,100,0,51.23874,4.44225,2,2.0,1,1.0,25.00,91.0,0,0,1,0,0,0,0,0,1,57.14285714285714
417,2,100,1,51.21087,4.4,3,1.0,2,2.0,35.00,96.0,0,0,1,0,0,0,0,0,1,21.428571428571427
418,3,100,0,51.20874,4.39546,4,1.0,2,2.0,180.00,0.0,1,0,0,0,0,0,0,0,1,50.0
